id,location_type,species,common_name,space_type,address,street,side,dbh,stems,height,space_length,space_width,overhead_utilities,hardscape,cultivar,date,notes,longitude,latitude,x,y
227683,Street,Robinia pseudoacacia,"locust, black",Open/Unrestricted,4501,W NORTHERN PKWY,Opposite,16,1,70,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.70048356,39.34265914,1397044.2400478423,610526.3694218397
227685,Street,Robinia pseudoacacia,"locust, black",Open/Unrestricted,5571,KENNISON AVE,Opposite,12.8,1,50,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.70044101,39.34265124,1397056.2823465914,610523.5298605859
227688,Street,Liriodendron tulipifera,tuliptree,Open/Unrestricted,5515,KENNISON AVE,Opposite,40,1,80,>20,>20,None,None, ,"5/1/2017, 8:00 PM",Estimated DBH; remove vines,-76.69732266,39.34266318,1397938.2139816731,610530.7910009176
227689,Street,Taxus spp.,"yew, spp.",Open/Unrestricted,5500,WABASH AVE,Side,15.1,1,20,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.69452898,39.34310985,1398727.7908145934,610696.1144891679
227690,Street,Robinia pseudoacacia,"locust, black",Natural Area,5500,WABASH AVE,Side,18,1,50,>20,>20,None,None, ,"5/1/2017, 8:00 PM",DBH estimated,-76.69441989,39.34325377,1398758.4695590138,610748.6406308413
227691,Street,Liriodendron tulipifera,tuliptree,Natural Area,5500,WABASH AVE,Side,24,1,50,>20,>20,None,None, ,"5/1/2017, 8:00 PM",Estimated DBH; cavity or decay,-76.69441347,39.34327142,1398760.2631905973,610755.0740169287
227692,Street,Quercus rubra,"oak, northern red",Natural Area,4600,N ROGERS AVE,Front,20,1,50,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.69403081,39.3438465,1398867.7865975946,610964.9029935896
227697,Street,Acer rubrum,"maple, red",Tree Lawn,4535,N ROGERS AVE,Front,20.6,1,30,15,3,None,None, ,"5/1/2017, 8:00 PM", ,-76.69343487,39.34449413,1399035.538230583,611201.3562608361
227702,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,5313,FAIRLAWN AVE,Side,30.1,1,60,>20,4,None,None, ,"5/1/2017, 8:00 PM", ,-76.6890813,39.34514058,1400266.0000085086,611440.9820939153
227703,Street,Prunus spp.,"cherry/plum, spp.",Open/Unrestricted,4300,HAYWARD AVE,Rear,12,1,15,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.692815,39.34522642,1399209.949627176,611468.672655344
227705,Street,Acer rubrum,"maple, red",Tree Lawn,4121,NEWBERN AVE,Front,28.6,1,60,>20,4,None,None, ,"5/1/2017, 8:00 PM",poor root system,-76.68883031,39.3453424,1400336.7328066677,611514.7342430055
227709,Street,Robinia pseudoacacia,"locust, black",Open/Unrestricted,4501,W NORTHERN PKWY,Opposite,16.5,1,60,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.70060834,39.34269167,1397008.9100660086,610538.1039784253
227711,Street,Robinia pseudoacacia,"locust, black",Open/Unrestricted,5573,KENNISON AVE,Opposite,15.4,1,60,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.70050518,39.34266447,1397038.1167005002,610528.2910059243
227713,Street,Robinia pseudoacacia,"locust, black",Open/Unrestricted,5545,KENNISON AVE,Opposite,36.7,1,50,>20,>20,None,None, ,"5/1/2017, 8:00 PM",vines >50%; leaning,-76.69861611,39.34264333,1397572.4184534252,610522.3497448415
227714,Street,Robinia pseudoacacia,"locust, black",Open/Unrestricted,5571,KENNISON AVE,Opposite,19.3,1,50,>20,>20,None,None, ,"5/1/2017, 8:00 PM", ,-76.70047571,39.34265859,1397046.4592035115,610526.1758526713
227715,Street,Ailanthus altissima,tree of heaven,Open/Unrestricted,5545,KENNISON AVE,Opposite,25.4,1,50,>20,>20,None,None, ,"5/1/2017, 8:00 PM",remove vines; DBH at 1,-76.69813909,39.34266263,1397707.3086035848,610529.8254516721
